,lon,lat,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,main_type,capacity,price,RECORD_ID,FACILITY_NAME,CHAIN_NAME,CHAIN_ESTABLISHMENT,SITE_ADDRESS
1597,-122.3205171,47.61147188,3406,353408,0,350,Garage,Garage,1130 BROADWAY AVE,98122,Seattle,(206) 322-2296,Seating > 250,III,restaurant,250.0,34.25, , , , ," 
"
1598,-122.3367599,47.62292414,3408,353410,0,350,Garage Cafe,Garage Cafe,440 TERRY AVE N,98109,Seattle,(704) 328-5090,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
1599,-122.2960855,47.71841388,3410,353412,0,350,Garcia'S Video,Garcia'S Video,12335 LAKE CITY WAY NE,98125,Seattle,(206) 372-6489,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
1601,-122.3602218,47.52253127,3415,353417,0,350,Gas And Smoke  Depot,Gas And Smoke  Depot,9001 DELRIDGE WAY SW,98106,Seattle,(206) 767-3282,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
1602,-122.3848496,47.53680037,3420,353422,0,350,Gatewood Bed & Breakfast,The Gatewood Bed & Breakfast,7446 GATEWOOD RD SW,98136,Seattle,(206) 510-3367,Bed and Breakfast,I,others,10.781842783248672,15.0, , , , ," 
"
1604,-122.3347024,47.62302142,3423,353425,0,350,Gautam Foods Llc,Gautam Foods Llc,429 FAIRVIEW AVE N,98109,Seattle,(206) 478-0844,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1605,-122.336715,47.60899276,3424,353426,0,350,Gelatiamo,Gelatiamo,1400 3RD AVE,98101,Seattle,(206) 467-9563,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
1606,-122.334475,47.59902033,3426,353429,0,350,General Porpoise Coffee & Doughnuts,General Porpoise Coffee & Doughnuts,401 1ST AVE S,98104,Seattle,(206) 679-0069,Seating 13-50,I,restaurant,27.0,34.25, , , , ," 
"
1607,-122.3188289,47.61314106,3427,353430,0,350,General Porpoise Doughnuts,General Porpoise Doughnuts,1020 E UNION ST,98122,Seattle,(206) 900-8770,Seating 13-50,I,restaurant,27.0,34.25, , , , ," 
"
1608,-122.2933003,47.66216842,3428,353431,0,350,General Porpoise Doughnuts & Coffee,General Porpoise Doughnuts & Coffee,4520 UNION BAY PL NE,98105,Seattle,(206) 799-9890,Seating 0-12,II,restaurant,6.0,34.25, , , , ," 
"
1610,-122.2863965,47.56390866,3431,353433,0,350,Genesee Shell & Mini Mart,Genesee Shell & Mini Mart,3611 S GENESEE ST,98118,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1611,-122.3269018,47.60840036,3434,353436,0,350,George'S Sausage & Deli,George'S Sausage & Deli,907 MADISON ST,98104,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1612,-122.319596,47.55139793,3435,353437,0,350,Georgetown Ballroom Seattle; Llc,Georgetown Ballroom,5625 AIRPORT WAY S,98108,Seattle,(206) 963-3053,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1613,-122.3257456,47.55532721,3436,353438,0,350,Georgetown Brewing Company,Georgetown Brewing Company,5200 DENVER AVE S,98108,Seattle,(206) 766-8055,Seating 51-150,I,restaurant,101.0,34.25, , , , ," 
"
1614,-122.3211948,47.553248,3437,353439,0,350,Georgetown Liquor Company,Georgetown Liquor Company,5501-B AIRPORT WAY S,98108,Seattle,(562) 805-5508,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1615,-122.3210921,47.54712056,3438,353440,0,350,Georgetown Shell,Georgetown Shell,6200 CORSON AVE S,98108,Seattle,(206) 767-6200,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1616,-122.3128562,47.68720679,3439,353441,0,350,Georgia'S Greek Restaurant,Georgia'S Greek Restaurant,8009 LAKE CITY WAY NE,98115,Seattle,(206) 783-1228,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1617,-122.2848554,47.55806347,3440,353442,0,350,Geraldine'S Counter,Geraldine'S Counter,4870 RAINIER AVE S,98118,Seattle,(206) 551-3271,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1618,-122.3427196,47.61673003,3442,353444,0,350,Gh Pasta Co,Gh Pasta Co,2305 6TH AVE 2S,98121,Seattle,(360) 421-4100,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1619,-122.3405735,47.60851098,3443,353445,0,350,Ghost Alley Espresso,Ghost Alley Espresso,1499 POST ALY,98101,Seattle,(612) 801-8264,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
1620,-122.3271322,47.61593543,3444,353446,0,350,Ghost Note Coffee,Ghost Note Coffee,1623 BELLEVUE AVE STE A,98122,Seattle,(775) 287-2463,Seating 13-50,I,restaurant,27.0,34.25, , , , ," 
"
1621,-122.3339002,47.57635092,3445,353447,0,350,Ghostfish Brewing Company; Llc,Ghostfish Brewing Company; Llc,2942 1ST AVE S,98134,Seattle,(253) 249-4650,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1622,-122.367634,47.66242468,3451,353453,0,350,Giddy Up Burgers And More,Giddy Up Burgers And More,4600 LEARY WAY NW,98107,Seattle,(206) 954-7799,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1623,-122.3128,47.66246,3452,353454,0,350,Gilbert'S Greats Llc,Gilbert'S Greats Llc,9833 17TH AVE SW,98106,Seattle,(206) 992-5301,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
1624,-122.4020695,47.63972593,3455,353457,0,350,Gim Wah Restaurant,Gim Wah Restaurant,3418 W MCGRAW ST,98199,Seattle,,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1625,-122.3318655,47.59811041,3461,353463,0,350,Girin Restaurant,Girin Restaurant,501 STADIUM PL S,98104,Seattle,(206) 354-5942,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
1626,-122.3196292,47.50484662,3466,353468,0,350,Glen Acres Golf & Country Club,Glen Acres Golf & Country Club,1000 S 112TH ST,98168,Seattle,(206) 244-1720,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1627,-122.3245362,47.61929098,3470,353472,0,350,Glo'S,Glo'S,1621 E OLIVE WAY,98102,Seattle,(206) 324-2577,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1628,-122.3684958,47.62612229,3471,353473,0,350,Global Cafe Group Llc,Global Cafe Group Llc,645 ELLIOTT AVE W #170,98119,Seattle,(206) 819-8391,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1629,-122.353672,47.514002,3474,353476,0,350,Go Seattle Grab & Go,Go Seattle Grab & Go,9988 15TH AVE SW #A,98146,Seattle,(206) 226-7214,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1630,-122.3627218,47.55167133,3475,353477,0,350,Gogi On The Go,Gogi On The Go,5604 Delridge WAY SW,98106,Seattle,(714) 878-0915,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
1631,-122.3198027,47.61324356,3476,353478,0,350,Gokan,Gokan,954 E UNION ST STE 101,98122,Seattle,(206) 979-3930,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1632,-122.3818619,47.66923663,3478,353480,0,350,Golden City Restaurant,Golden City Restaurant,5518 20TH AVE NW,98107,Seattle,,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1633,-122.3130478,47.58049339,3479,353481,0,350,Golden Daisy Restaurant,Golden Daisy Restaurant,2518 BEACON AVE S,98144,Seattle,(206) 325-4380,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1634,-122.3234902,47.59785701,3480,353482,0,350,Golden Hong,Gom Hong,516 7TH AVE S,98104,Seattle,,Meat/Sea Food,III,grocery,38.68339436083043,18.75, , , , ," 
"
1635,-122.3472676,47.61816651,3485,353487,0,350,Golden Singha Thai Cuisine,Golden Singha Thai Cuisine,425 CEDAR ST,98121,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1636,-122.294421,47.608016,3487,353489,0,350,Golden Wheat Bakery Cafe,Golden Wheat Bakery Cafe,2908 E CHERRY ST,98122,Seattle,(253) 353-0257,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1637,-122.3568933,47.62521387,3489,353491,0,350,Goldinblack,Goldinblack,621 QUEEN ANNE AVE N,98109,Seattle,(206) 466-2737,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1638,-122.3313085,47.60022288,3491,353493,0,350,Good Bar,Good Bar,240 2ND AVE S STE 101,98104,Seattle,(206) 228-2369,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1639,-122.354226,47.51527828,3493,353495,0,350,Good Day Donuts,Good Day Donuts,9823 15TH AVE SW -STE E,98106,Seattle,(206) 518-8778,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1640,-122.3171044,47.61381539,3494,353496,0,350,Good Weather,Good Weather,1429 12TH AVE #C2,98122,Seattle,(206) 225-7234,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
1641,-122.292544,47.729161,3495,353497,0,350,Goodies Mediterranean Market,Goodies Mediterranean Market,13721 LAKE CITY WAY NE,98125,Seattle,(206) 542-5475,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1642,-122.3399337,47.60478742,3496,353498,0,350,Goodtime 2,Argosy,1101 ALASKAN WAY 201,98101,Seattle,(206) 623-1445,Seating 51-150,I,restaurant,101.0,34.25, , , , ," 
"
1643,-122.3399337,47.60478742,3497,353499,0,350,Goodtime 3,Argosy,1101 ALASKAN WAY 201,98101,Seattle,(206) 623-1445,Seating 51-150,I,restaurant,101.0,34.25, , , , ," 
"
1644,-122.3364995,47.4613287,3498,353500,0,350,Goodtime Ernie'S Pub,Goodtime Ernie'S Pub,15747 AMBAUM BL SW,98166,Seattle,(206) 248-1670,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1645,-122.3504994,47.64866612,3503,353505,0,350,Google Kayak Cafe,Google Kayak Cafe,651 N 34TH ST,98103,Seattle,(206) 876-1930,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1646,-122.3505842,47.64950194,3506,353508,0,350,Google Troll Cafe,Google Troll Cafe,601 N 34TH ST,98103,Seattle,(206) 876-1930,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
1647,-122.3504994,47.64866612,3507,353509,0,350,Google Wat2 Barista,Google Wat2 Barista,651 N 34TH ST,98103,Seattle,(206) 876-1800,Seating 13-50,I,restaurant,27.0,34.25, , , , ," 
"
1648,-122.325288,47.59820414,3510,353512,0,350,Gopoke,Gopoke,625 S KING ST,98104,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1649,-122.285103,47.55638505,3511,353513,0,350,Gopuff,Gopuff,3723 S Hudson ST,98118,Seattle,(855) 400-7833,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
1650,-122.293151,47.661842,3512,353514,0,350,Gopuff,Gopuff,4620 UNION BAY PL NE,98105,Seattle,(856) 237-7860,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
1651,-122.3559355,47.69032876,3514,353516,0,350,Gorditos,Gorditos,213 N 85TH ST,98103,Seattle,(206) 706-9352,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1652,-122.3555419,47.68489722,3515,353517,0,350,Gorgeous George'S,Gorgeous George'S,7719 N GREENWOOD AVE N,98103,Seattle,(206) 255-6950,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1653,-122.3756487,47.69412126,3523,353525,0,350,Gourmet Latte' #5,Gourmet Latte' #5,8762 HOLMAN RD NW,98117,Seattle,(425) 338-3088,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
1654,-122.3452428,47.72523401,3525,353527,0,350,Gourmet Latte' Inc #4,Gourmet Latte' Inc #4,13279 AURORA AVE N,98133,Seattle,(425) 338-3088,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
1655,-122.3647798,47.62416555,3528,353530,0,350,Gourmet Latte #3,Gourmet Latte #3,540 ELLIOTT AVE W,98119,Seattle,(425) 359-1518,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
1656,-122.3603283,47.61972005,3532,353534,0,350,Gourmondo Cafe,Gourmondo Cafe,201 ELLIOTT AVE W,98119,Seattle,(206) 587-0190,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1657,-122.3358248,47.6156378,3533,353535,0,350,Gourmondo Cafe & Catering,Gourmondo Cafe & Catering,1918 8TH AVE FL 11,98101,Seattle,(206) 587-0190,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1658,-122.32211,47.58119,3534,353536,0,350,Gourmondo Cafes & Catering,Gourmondo Cafes & Catering,2415 AIRPORT WAY S,98134,Seattle,(206) 587-0190,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1659,-122.3331059,47.61637025,3535,353537,0,350,Gourmondo Co,Gourmondo Co,1007 STEWART ST,98101,Seattle,(206) 587-0190,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
1660,-122.3319261,47.61683017,3536,353538,0,350,Gourmondo Jam Cafe,Gourmondo Jam Cafe,1812 BOREN AVE,98101,Seattle,(206) 587-0190,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1661,-122.3179189,47.68336912,3537,353539,0,350,Gp Soni Llc,Gp Soni Llc,7501 ROOSEVELT WAY NE,98115,Seattle,(907) 227-6972,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1662,-122.383819,47.666574,3539,353541,0,350,Gracia,Gracia,5313 B BALLARD AVE NW,98107,Seattle,(206) 297-1763,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1664,-122.34054,47.56534818,3545,353547,0,350,Grand Central Bakery- Commissary,Grand Central Bakery- Commissary,21 S NEVADA ST,98134,Seattle,(206) 768-0320,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1665,-122.3247365,47.63463618,3546,353548,0,350,Grand Central Bakery & Cafe,Grand Central Bakery & Cafe,1616 EASTLAKE AVE E,98102,Seattle,(206) 768-0320,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1666,-122.33838,47.66126,3547,353549,0,350,Grand Central Bakery Cafe,Grand Central Bakery Cafe,1607 N 45TH ST Ste 101,98103,Seattle,(206) 489-1684,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1667,-122.3332979,47.61275353,3548,353550,0,350,Grand Hyatt - Employee Restaurant,Grand Hyatt Seattle,721 PINE ST,98101,Seattle,(206) 774-6390,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1668,-122.3332979,47.61275353,3549,353551,0,350,Grand Hyatt - Main Kitchen,Grand Hyatt Seattle,721 PINE ST,98101,Seattle,(206) 774-6390,Seating > 250,III,restaurant,250.0,34.25, , , , ," 
"
1669,-122.3565303,47.63861625,3554,353556,0,350,Grappa,Grappa,2 BOSTON ST,98109,Seattle,(206) 239-8431,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1670,-122.2906972,47.6796366,3556,353558,0,350,Grateful Bread,Grateful Bread,7001 35TH AVE NE,98115,Seattle,(206) 525-3166,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1671,-122.3866062,47.55948335,3563,353565,0,350,Great American Diner & Bar,Great American Diner & Bar,4752 CALIFORNIA AVE SW,98116,Seattle,(206) 790-6221,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1672,-122.3277947,47.63074003,3567,353569,0,350,Great Northwest Soup Co; The,Great Northwest Soup Co; The,1201-B EASTLAKE AVE E,98102,Seattle,(360) 437-9187,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1673,-122.37389,47.66592,3568,353570,0,350,Great Notion Brewing,Great Notion Brewing,5101 14TH AVE NW,98107,Seattle,(503) 819-4721,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1674,-122.3274599,47.5981922,3569,353571,0,350,Great State Burger,Great State Burger,504 5TH AVE S # 118,98104,Seattle,(206) 579-1874,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1675,-122.33915,47.60411,3570,353572,0,350,Great State Pier 54 Llc,Great State Pier 54 Llc,1001 ALASKAN WAY STE 104,98104,Seattle,(206) 401-5057,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1676,-122.3415069,47.60609814,3571,353573,0,350,Great Western Pacific -  Crabpot; The,Great Western Pacific,1301 ALASKAN WAY,98101,Seattle,(206) 623-3500,Seating > 250,III,restaurant,250.0,34.25, , , , ," 
"
1677,-122.3415069,47.60609814,3572,353574,0,350,Great Western Pacific / Fisherman'S Restaurant,Great Western Pacific,1301 ALASKAN WAY,98101,Seattle,(206) 623-3500,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
1678,-122.3485432,47.61915773,3574,353576,0,350,Grecian Corner,Grecian Corner,100 4TH AVE N,98109,Seattle,(206) 755-7536,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1679,-122.3140434,47.65714553,3581,353583,0,350,Green House,Green House,4106 BROOKLYN AVE NE #101 A,98105,Seattle,(206) 632-2600,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1680,-122.3222235,47.59863643,3582,353584,0,350,Green Leaf Vietnames Rest,Green Leaf Vietnamese Restaurant,418 8TH AVE S,98104,Seattle,(206) 340-1388,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1681,-122.3228199,47.61951127,3583,353585,0,350,Green Sprouts Food,Green Sprouts Food,1715 E OLIVE WAY,98102,Seattle,(425) 999-6541,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1682,-122.3551152,47.69214875,3584,353586,0,350,Green Tree Asian Llc,Green Tree Asian Llc,8576 GREENWOOD AVE N,98103,Seattle,(206) 887-6695,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1683,-122.3454665,47.51451799,3587,353589,0,350,Greenbridge Cafe,Greenbridge Cafe,9901 8TH AVE SW,98106,Seattle,(206) 762-3447,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1684,-122.3256023,47.68035986,3589,353591,0,350,Greenlake Bar & Grill,Greenlake Bar & Grill,7200 E GREENLAKE DR N,98115,Seattle,(206) 729-6179,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1685,-122.3288946,47.68026927,3590,353592,0,350,Greenlake Boat House,Greenlake Boat House,7351 E GREENLAKE DR N,98115,Seattle,(206) 527-0171,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
1686,-122.3268681,47.68103669,3591,353593,0,350,Greenlake Boathouse @ 7351 E Greenlake Drive,Greenlake Boathouse,7850 GREENLAKE DR N,98103,Seattle,(206) 947-2177,Mobile Food Unit,I,quick service,15.611973826245231,20.0, , , , ," 
"
1688,-122.3440219,47.68177451,3593,353595,0,350,Greenlake Gas Station,Greenlake Gas Station; Inc,7200 AURORA AVE N,98103,Seattle,(206) 524-6194,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
1689,-122.3339,47.68371317,3594,353596,0,350,Greenlake Guest House; Llc,Greenlake Guest House; Llc,7630 E GREEN LAKE DR N,98103,Seattle,(206) 729-8700,Bed and Breakfast,I,others,10.781842783248672,15.0, , , , ," 
"
1690,-122.356592,47.70429981,3596,353598,0,350,Greenwood Alibi,Greenwood Alibi,10406 HOLMAN RD N,98133,Seattle,(206) 794-3669,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1692,-122.3550646,47.70486306,3598,353600,0,350,Greenwood Flame,Greenwood Flame,10410 GREENWOOD AVE N #B,98133,Seattle,(206) 819-7511,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1693,-122.3510609,47.69035614,3599,353601,0,350,Greenwood Senior Center,Greenwood Senior Center,525 N 85TH ST,98103,Seattle,(206) 297-0875,Non-Profit Institution,III,grocery,38.68339436083043,18.75, , , , ," 
"
1694,-122.3555891,47.68369682,3600,353602,0,350,Greenwood Sip And Ship,Greenwood Sip And Ship,7511 GREENWOOD AVE N,98103,Seattle,(206) 890-9810,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
1695,-122.2760639,47.66847836,3602,353604,0,350,Gretchen'S Place,Gretchen'S Place,5432 SAND POINT WAY NE,98105,Seattle,(206) 612-9888,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1696,-122.3845455,47.69039634,3603,353605,0,350,Grettie'S Goodies,Grettie'S Goodies,2201 NW 85TH ST,98117,Seattle,(206) 819-8127,Bakery-no seating,II,quick service,15.611973826245231,20.0, , , , ," 
"
1697,-122.3315931,47.59543814,3605,353607,0,350,Grill  Concession 4F05  (236),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1698,-122.3315931,47.59543814,3606,353608,0,350,Grill  Concession 6B03 (311),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1699,-122.3335775,47.59217444,3607,353609,0,350,Grill  M136G,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1700,-122.3315931,47.59543814,3609,353611,0,350,Grill Concession 4A07(204),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1701,-122.3315931,47.59543814,3610,353612,0,350,Grill Concession 4C18 (214),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1702,-122.3315931,47.59543814,3611,353613,0,350,Grill Concession 4E04 (230),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1703,-122.3315931,47.59543814,3612,353614,0,350,Grill Concession 4G02  (240),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1704,-122.3468483,47.61335475,3613,353615,0,350,Grill From Ipanema,Grill From Ipanema,2313 1ST AVE S #B,98121,Seattle,(206) 937-9490,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
1705,-122.3335775,47.59217444,3615,353617,0,350,Grill U313G,T-Mobile Park,151 S ROYAL BROUGHAM WAY,98134,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1706,-122.3767346,47.5445295,3616,353618,0,350,Grillbird Teriyaki Ws Llc,Grillbird Teriyaki Ws Llc,6501 35TH AVE SW,98126,Seattle,(206) 218-7969,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1707,-122.3359426,47.66184523,3617,353619,0,350,Grocery,Qfc #869,1801 N 46TH ST,98103,Seattle,,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
1708,-122.3104993,47.73334507,3618,353620,0,350,Grocery,Qfc #858,1531 NE 145TH ST,98125,Seattle,(206) 455-3761,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
1709,-122.2952066,47.72175172,3621,353623,0,350,Grocery Outlet Lake City,Grocery Outlet Lake City,3020 NE 127TH ST,98125,Seattle,(206) 971-0192,Grocery Store-no seating,II,grocery,38.68339436083043,18.75, , , , ," 
"
1710,-122.3548744,47.51570366,3626,353628,0,350,Grocery Plus,Grocery Plus,9660 16TH AVE SW,98106,Seattle,(206) 763-9289,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
1711,-122.3315931,47.59543814,3628,353630,0,350,Grocery Store - No Seating #1,Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
1712,-122.3315931,47.59543814,3629,353631,0,350,Grocery Store - No Seating #2,Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
1713,-122.3210661,47.5767187,3631,353633,0,350,Groove City Grind,Groove City Grind,3100 AIRPORT WAY S,98134,Seattle,(206) 718-7464,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
1714,-122.28147,47.55404988,3634,353636,0,350,Growlerz Llc,Growlerz Llc,5269 RAINIER AVE S,98118,Seattle,(443) 938-2544,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
1715,-122.3343805,47.61594336,3636,353638,0,350,Grumpy Bean,Grumpy Bean,910 STEWART ST,98101,Seattle,(206) 697-4293,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
